Location,Time,Indicator,Indicator_Status,Indicator_Value,Employment_Status,QWI-Status,Amount,Unemployment_Rate
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A01,14-18,,Earnings,747,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A01,14-18,,Earnings,806,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A01,14-18,,Earnings,717,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A01,14-18,,Earnings,1151,
Maryland,2015Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1117,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A01,14-18,,Earnings,1030,
Maryland,2016Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1150,
Maryland,2017Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1276,
Maryland,2018Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1329,
Maryland,2019Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1381,
Maryland,2020Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1553,
Maryland,2021Q1,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1491,
Maryland,2018Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1421,
Maryland,2015Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1244,
Maryland,2016Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1297,
Maryland,2017Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1363,
Maryland,2020Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1446,
Maryland,2019Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1486,
Maryland,2021Q2,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1744,
Maryland,2015Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1322,
Maryland,2017Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1443,
Maryland,2016Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1441,
Maryland,2018Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1514,
Maryland,2019Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1581,
Maryland,2020Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1785,
Maryland,2021Q3,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1879,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1324,
Maryland,2015Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1331,
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1392,
Maryland,2018Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1452,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1514,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1771,
Maryland,2015Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2058,
Maryland,2016Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2082,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A02,19-21,,Earnings,1907,
Maryland,2017Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2301,
Maryland,2019Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2488,
Maryland,2018Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2400,
Maryland,2020Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2775,
Maryland,2021Q1,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2760,
Maryland,2015Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2173,
Maryland,2018Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2486,
Maryland,2017Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2380,
Maryland,2016Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2255,
Maryland,2019Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2610,
Maryland,2020Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2610,
Maryland,2021Q2,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,3012,
Maryland,2015Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2207,
Maryland,2016Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2408,
Maryland,2017Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2385,
Maryland,2018Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2474,
Maryland,2019Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2608,
Maryland,2020Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2848,
Maryland,2021Q3,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,3062,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2443,
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2549,
Maryland,2018Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2667,
Maryland,2015Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2425,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,2786,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,3304,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A03,22-24,,Earnings,3397,
Maryland,2016Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3579,
Maryland,2015Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3625,
Maryland,2017Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3839,
Maryland,2018Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3932,
Maryland,2019Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4039,
Maryland,2015Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3650,
Maryland,2016Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3720,
Maryland,2020Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4370,
Maryland,2021Q1,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4438,
Maryland,2018Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3944,
Maryland,2017Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3828,
Maryland,2019Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4097,
Maryland,2015Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3683,
Maryland,2020Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4171,
Maryland,2021Q2,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4671,
Maryland,2016Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3908,
Maryland,2017Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3798,
Maryland,2018Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3891,
Maryland,2020Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4371,
Maryland,2019Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4035,
Maryland,2015Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4034,
Maryland,2021Q3,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4658,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,3959,
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4078,
Maryland,2018Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4192,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,4358,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,5014,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A04,25-34,,Earnings,5260,
Maryland,2015Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5306,
Maryland,2016Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5219,
Maryland,2017Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5486,
Maryland,2018Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5657,
Maryland,2019Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5731,
Maryland,2020Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,6154,
Maryland,2021Q1,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,6332,
Maryland,2015Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5064,
Maryland,2016Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5142,
Maryland,2017Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5239,
Maryland,2018Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5384,
Maryland,2019Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5533,
Maryland,2020Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5675,
Maryland,2021Q2,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,6251,
Maryland,2016Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5301,
Maryland,2015Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5004,
Maryland,2017Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5143,
Maryland,2018Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5248,
Maryland,2019Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5385,
Maryland,2020Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5846,
Maryland,2021Q3,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,6236,
Maryland,2015Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5675,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5542,
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5716,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,6828,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,7126,
Maryland,2018Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,5808,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A05,35-44,,Earnings,6023,
Maryland,2015Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5940,
Maryland,2017Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6210,
Maryland,2016Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5858,
Maryland,2020Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,7066,
Maryland,2018Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6459,
Maryland,2019Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6562,
Maryland,2021Q1,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,7544,
Maryland,2016Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5652,
Maryland,2015Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5537,
Maryland,2017Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5765,
Maryland,2018Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5959,
Maryland,2020Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6349,
Maryland,2019Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6160,
Maryland,2016Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5772,
Maryland,2015Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5442,
Maryland,2021Q2,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6924,
Maryland,2017Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5615,
Maryland,2018Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5759,
Maryland,2019Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,5959,
Maryland,2021Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,7035,
Maryland,2020Q3,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6530,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6137,
Maryland,2015Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6254,
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6366,
Maryland,2018Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6453,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,6728,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,7655,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A06,45-54,,Earnings,8070,
Maryland,2017Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6041,
Maryland,2016Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5640,
Maryland,2015Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5730,
Maryland,2019Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6404,
Maryland,2018Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6286,
Maryland,2015Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5482,
Maryland,2020Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6875,
Maryland,2016Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5531,
Maryland,2021Q1,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,7153,
Maryland,2017Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5703,
Maryland,2018Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5824,
Maryland,2019Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5992,
Maryland,2020Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6191,
Maryland,2015Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5332,
Maryland,2021Q2,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6708,
Maryland,2017Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5511,
Maryland,2016Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5595,
Maryland,2019Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5799,
Maryland,2018Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,5654,
Maryland,2021Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6758,
Maryland,2020Q3,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6382,
Maryland,2015Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6255,
Maryland,2016Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6127,
Maryland,2018Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6385,
Maryland,2017Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6361,
Maryland,2019Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,6630,
Maryland,2020Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,7562,
Maryland,2021Q4,Maryland Average Monthly Earnings by Age,A07,55-64,,Earnings,7873,
Maryland,2016Q1,Maryland Workers by Age,A01,14-18,,Workers,50429,
Maryland,2015Q1,Maryland Workers by Age,A01,14-18,,Workers,46694,
Maryland,2018Q1,Maryland Workers by Age,A01,14-18,,Workers,53656,
Maryland,2019Q1,Maryland Workers by Age,A01,14-18,,Workers,53878,
Maryland,2017Q1,Maryland Workers by Age,A01,14-18,,Workers,53176,
Maryland,2021Q1,Maryland Workers by Age,A01,14-18,,Workers,52882,
Maryland,2020Q1,Maryland Workers by Age,A01,14-18,,Workers,55390,
Maryland,2015Q2,Maryland Workers by Age,A01,14-18,,Workers,44897,
Maryland,2017Q2,Maryland Workers by Age,A01,14-18,,Workers,51969,
Maryland,2018Q2,Maryland Workers by Age,A01,14-18,,Workers,52162,
Maryland,2016Q2,Maryland Workers by Age,A01,14-18,,Workers,49443,
Maryland,2019Q2,Maryland Workers by Age,A01,14-18,,Workers,51923,
Maryland,2021Q2,Maryland Workers by Age,A01,14-18,,Workers,52023,
Maryland,2020Q2,Maryland Workers by Age,A01,14-18,,Workers,42382,
Maryland,2017Q3,Maryland Workers by Age,A01,14-18,,Workers,67768,
Maryland,2016Q3,Maryland Workers by Age,A01,14-18,,Workers,63963,
Maryland,2015Q3,Maryland Workers by Age,A01,14-18,,Workers,59790,
Maryland,2020Q3,Maryland Workers by Age,A01,14-18,,Workers,45243,
Maryland,2018Q3,Maryland Workers by Age,A01,14-18,,Workers,66799,
Maryland,2019Q3,Maryland Workers by Age,A01,14-18,,Workers,66989,
Maryland,2015Q4,Maryland Workers by Age,A01,14-18,,Workers,51976,
Maryland,2021Q3,Maryland Workers by Age,A01,14-18,,Workers,70142,
Maryland,2016Q4,Maryland Workers by Age,A01,14-18,,Workers,54691,
Maryland,2017Q4,Maryland Workers by Age,A01,14-18,,Workers,55721,
Maryland,2018Q4,Maryland Workers by Age,A01,14-18,,Workers,55927,
Maryland,2019Q4,Maryland Workers by Age,A01,14-18,,Workers,56451,
Maryland,2020Q4,Maryland Workers by Age,A01,14-18,,Workers,53574,
Maryland,2021Q4,Maryland Workers by Age,A01,14-18,,Workers,63077,
Maryland,2016Q1,Maryland Workers by Age,A02,19-21,,Workers,101297,
Maryland,2017Q1,Maryland Workers by Age,A02,19-21,,Workers,100428,
Maryland,2015Q1,Maryland Workers by Age,A02,19-21,,Workers,100442,
Maryland,2018Q1,Maryland Workers by Age,A02,19-21,,Workers,100797,
Maryland,2019Q1,Maryland Workers by Age,A02,19-21,,Workers,101493,
Maryland,2020Q1,Maryland Workers by Age,A02,19-21,,Workers,103716,
Maryland,2021Q1,Maryland Workers by Age,A02,19-21,,Workers,94926,
Maryland,2016Q2,Maryland Workers by Age,A02,19-21,,Workers,99107,
Maryland,2015Q2,Maryland Workers by Age,A02,19-21,,Workers,97830,
Maryland,2017Q2,Maryland Workers by Age,A02,19-21,,Workers,99346,
Maryland,2018Q2,Maryland Workers by Age,A02,19-21,,Workers,99853,
Maryland,2019Q2,Maryland Workers by Age,A02,19-21,,Workers,100953,
Maryland,2020Q2,Maryland Workers by Age,A02,19-21,,Workers,87202,
Maryland,2016Q3,Maryland Workers by Age,A02,19-21,,Workers,121351,
Maryland,2015Q3,Maryland Workers by Age,A02,19-21,,Workers,119582,
Maryland,2021Q2,Maryland Workers by Age,A02,19-21,,Workers,92407,
Maryland,2017Q3,Maryland Workers by Age,A02,19-21,,Workers,123047,
Maryland,2018Q3,Maryland Workers by Age,A02,19-21,,Workers,123373,
Maryland,2019Q3,Maryland Workers by Age,A02,19-21,,Workers,125548,
Maryland,2021Q3,Maryland Workers by Age,A02,19-21,,Workers,112239,
Maryland,2020Q3,Maryland Workers by Age,A02,19-21,,Workers,94352,
Maryland,2015Q4,Maryland Workers by Age,A02,19-21,,Workers,102613,
Maryland,2016Q4,Maryland Workers by Age,A02,19-21,,Workers,102124,
Maryland,2018Q4,Maryland Workers by Age,A02,19-21,,Workers,101205,
Maryland,2017Q4,Maryland Workers by Age,A02,19-21,,Workers,101549,
Maryland,2019Q4,Maryland Workers by Age,A02,19-21,,Workers,103953,
Maryland,2020Q4,Maryland Workers by Age,A02,19-21,,Workers,92466,
Maryland,2015Q1,Maryland Workers by Age,A03,22-24,,Workers,148077,
Maryland,2021Q4,Maryland Workers by Age,A02,19-21,,Workers,93914,
Maryland,2016Q1,Maryland Workers by Age,A03,22-24,,Workers,145700,
Maryland,2017Q1,Maryland Workers by Age,A03,22-24,,Workers,142808,
Maryland,2018Q1,Maryland Workers by Age,A03,22-24,,Workers,139420,
Maryland,2019Q1,Maryland Workers by Age,A03,22-24,,Workers,137573,
Maryland,2020Q1,Maryland Workers by Age,A03,22-24,,Workers,136621,
Maryland,2021Q1,Maryland Workers by Age,A03,22-24,,Workers,120685,
Maryland,2015Q2,Maryland Workers by Age,A03,22-24,,Workers,143837,
Maryland,2017Q2,Maryland Workers by Age,A03,22-24,,Workers,139906,
Maryland,2018Q2,Maryland Workers by Age,A03,22-24,,Workers,136867,
Maryland,2016Q2,Maryland Workers by Age,A03,22-24,,Workers,142803,
Maryland,2019Q2,Maryland Workers by Age,A03,22-24,,Workers,135396,
Maryland,2020Q2,Maryland Workers by Age,A03,22-24,,Workers,121038,
Maryland,2021Q2,Maryland Workers by Age,A03,22-24,,Workers,118607,
Maryland,2015Q3,Maryland Workers by Age,A03,22-24,,Workers,148558,
Maryland,2016Q3,Maryland Workers by Age,A03,22-24,,Workers,147843,
Maryland,2017Q3,Maryland Workers by Age,A03,22-24,,Workers,145033,
Maryland,2019Q3,Maryland Workers by Age,A03,22-24,,Workers,140238,
Maryland,2018Q3,Maryland Workers by Age,A03,22-24,,Workers,142275,
Maryland,2020Q3,Maryland Workers by Age,A03,22-24,,Workers,115042,
Maryland,2021Q3,Maryland Workers by Age,A03,22-24,,Workers,122821,
Maryland,2015Q4,Maryland Workers by Age,A03,22-24,,Workers,148241,
Maryland,2016Q4,Maryland Workers by Age,A03,22-24,,Workers,145992,
Maryland,2018Q4,Maryland Workers by Age,A03,22-24,,Workers,140379,
Maryland,2017Q4,Maryland Workers by Age,A03,22-24,,Workers,141694,
Maryland,2019Q4,Maryland Workers by Age,A03,22-24,,Workers,137811,
Maryland,2020Q4,Maryland Workers by Age,A03,22-24,,Workers,119079,
Maryland,2021Q4,Maryland Workers by Age,A03,22-24,,Workers,123011,
Maryland,2015Q1,Maryland Workers by Age,A04,25-34,,Workers,531651,
Maryland,2016Q1,Maryland Workers by Age,A04,25-34,,Workers,543737,
Maryland,2018Q1,Maryland Workers by Age,A04,25-34,,Workers,555358,
Maryland,2017Q1,Maryland Workers by Age,A04,25-34,,Workers,551008,
Maryland,2019Q1,Maryland Workers by Age,A04,25-34,,Workers,557754,
Maryland,2020Q1,Maryland Workers by Age,A04,25-34,,Workers,557430,
Maryland,2021Q1,Maryland Workers by Age,A04,25-34,,Workers,501217,
Maryland,2015Q2,Maryland Workers by Age,A04,25-34,,Workers,530876,
Maryland,2016Q2,Maryland Workers by Age,A04,25-34,,Workers,544495,
Maryland,2017Q2,Maryland Workers by Age,A04,25-34,,Workers,549166,
Maryland,2020Q2,Maryland Workers by Age,A04,25-34,,Workers,514520,
Maryland,2021Q2,Maryland Workers by Age,A04,25-34,,Workers,496453,
Maryland,2015Q3,Maryland Workers by Age,A04,25-34,,Workers,537649,
Maryland,2018Q2,Maryland Workers by Age,A04,25-34,,Workers,553806,
Maryland,2019Q2,Maryland Workers by Age,A04,25-34,,Workers,555318,
Maryland,2016Q3,Maryland Workers by Age,A04,25-34,,Workers,552028,
Maryland,2018Q3,Maryland Workers by Age,A04,25-34,,Workers,559327,
Maryland,2019Q3,Maryland Workers by Age,A04,25-34,,Workers,561077,
Maryland,2017Q3,Maryland Workers by Age,A04,25-34,,Workers,555006,
Maryland,2020Q3,Maryland Workers by Age,A04,25-34,,Workers,492304,
Maryland,2021Q3,Maryland Workers by Age,A04,25-34,,Workers,499170,
Maryland,2015Q4,Maryland Workers by Age,A04,25-34,,Workers,544049,
Maryland,2017Q4,Maryland Workers by Age,A04,25-34,,Workers,557348,
Maryland,2018Q4,Maryland Workers by Age,A04,25-34,,Workers,559552,
Maryland,2016Q4,Maryland Workers by Age,A04,25-34,,Workers,553321,
Maryland,2019Q4,Maryland Workers by Age,A04,25-34,,Workers,559502,
Maryland,2020Q4,Maryland Workers by Age,A04,25-34,,Workers,498065,
Maryland,2021Q4,Maryland Workers by Age,A04,25-34,,Workers,502351,
Maryland,2015Q1,Maryland Workers by Age,A05,35-44,,Workers,494163,
Maryland,2017Q1,Maryland Workers by Age,A05,35-44,,Workers,501388,
Maryland,2018Q1,Maryland Workers by Age,A05,35-44,,Workers,510503,
Maryland,2019Q1,Maryland Workers by Age,A05,35-44,,Workers,521283,
Maryland,2016Q1,Maryland Workers by Age,A05,35-44,,Workers,496621,
Maryland,2020Q1,Maryland Workers by Age,A05,35-44,,Workers,530250,
Maryland,2021Q1,Maryland Workers by Age,A05,35-44,,Workers,496507,
Maryland,2015Q2,Maryland Workers by Age,A05,35-44,,Workers,492904,
Maryland,2016Q2,Maryland Workers by Age,A05,35-44,,Workers,498224,
Maryland,2017Q2,Maryland Workers by Age,A05,35-44,,Workers,502939,
Maryland,2018Q2,Maryland Workers by Age,A05,35-44,,Workers,513482,
Maryland,2019Q2,Maryland Workers by Age,A05,35-44,,Workers,524102,
Maryland,2021Q2,Maryland Workers by Age,A05,35-44,,Workers,494149,
Maryland,2020Q2,Maryland Workers by Age,A05,35-44,,Workers,500854,
Maryland,2015Q3,Maryland Workers by Age,A05,35-44,,Workers,493660,
Maryland,2016Q3,Maryland Workers by Age,A05,35-44,,Workers,501300,
Maryland,2017Q3,Maryland Workers by Age,A05,35-44,,Workers,506200,
Maryland,2018Q3,Maryland Workers by Age,A05,35-44,,Workers,516916,
Maryland,2020Q3,Maryland Workers by Age,A05,35-44,,Workers,485182,
Maryland,2019Q3,Maryland Workers by Age,A05,35-44,,Workers,528511,
Maryland,2021Q3,Maryland Workers by Age,A05,35-44,,Workers,501053,
Maryland,2015Q4,Maryland Workers by Age,A05,35-44,,Workers,498506,
Maryland,2016Q4,Maryland Workers by Age,A05,35-44,,Workers,502826,
Maryland,2018Q4,Maryland Workers by Age,A05,35-44,,Workers,520466,
Maryland,2017Q4,Maryland Workers by Age,A05,35-44,,Workers,510134,
Maryland,2019Q4,Maryland Workers by Age,A05,35-44,,Workers,530006,
Maryland,2021Q4,Maryland Workers by Age,A05,35-44,,Workers,506656,
Maryland,2020Q4,Maryland Workers by Age,A05,35-44,,Workers,493354,
Maryland,2015Q1,Maryland Workers by Age,A06,45-54,,Workers,546656,
Maryland,2016Q1,Maryland Workers by Age,A06,45-54,,Workers,548502,
Maryland,2017Q1,Maryland Workers by Age,A06,45-54,,Workers,547609,
Maryland,2018Q1,Maryland Workers by Age,A06,45-54,,Workers,540384,
Maryland,2019Q1,Maryland Workers by Age,A06,45-54,,Workers,529666,
Maryland,2020Q1,Maryland Workers by Age,A06,45-54,,Workers,520585,
Maryland,2015Q2,Maryland Workers by Age,A06,45-54,,Workers,546472,
Maryland,2021Q1,Maryland Workers by Age,A06,45-54,,Workers,477004,
Maryland,2016Q2,Maryland Workers by Age,A06,45-54,,Workers,550649,
Maryland,2017Q2,Maryland Workers by Age,A06,45-54,,Workers,546789,
Maryland,2019Q2,Maryland Workers by Age,A06,45-54,,Workers,528604,
Maryland,2018Q2,Maryland Workers by Age,A06,45-54,,Workers,538749,
Maryland,2020Q2,Maryland Workers by Age,A06,45-54,,Workers,490374,
Maryland,2021Q2,Maryland Workers by Age,A06,45-54,,Workers,472460,
Maryland,2016Q3,Maryland Workers by Age,A06,45-54,,Workers,552404,
Maryland,2015Q3,Maryland Workers by Age,A06,45-54,,Workers,547107,
Maryland,2017Q3,Maryland Workers by Age,A06,45-54,,Workers,545236,
